0.01	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.02	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.03	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.04	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.05	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.06	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.07	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.08	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.09	0.22
0.10	0.22
0.10	0.22
0.10	0.22
0.10	0.22
0.10	0.22
0.10	0.22
0.10	0.22
0.10	0.22
0.11	0.22
0.11	0.22
0.11	0.22
0.11	0.22
0.11	0.22
0.11	0.22
0.11	0.22
0.11	0.22
0.12	0.22
0.12	0.22
0.12	0.22
0.12	0.22
0.12	0.22
0.12	0.22
0.12	0.22
0.12	0.22
0.13	0.22
0.13	0.22
0.13	0.22
0.13	0.22
0.13	0.22
0.13	0.22
0.13	0.22
0.13	0.22
0.14	0.22
0.14	0.22
0.14	0.22
0.14	0.22
0.14	0.22
0.14	0.22
0.14	0.22
0.15	0.22
0.15	0.22
0.15	0.22
0.15	0.22
0.15	0.22
0.15	0.22
0.15	0.22
0.16	0.22
0.16	0.22
0.16	0.22
0.16	0.22
0.16	0.22
0.16	0.22
0.16	0.22
0.17	0.22
0.17	0.22
0.17	0.22
0.17	0.22
0.17	0.22
0.17	0.22
0.17	0.22
0.18	0.22
0.18	0.22
0.18	0.22
0.18	0.22
0.18	0.22
0.18	0.22
0.19	0.22
0.19	0.22
0.19	0.22
0.19	0.22
0.19	0.22
0.20	0.22
0.20	0.22
0.20	0.22
0.20	0.22
0.20	0.22
0.20	0.22
0.21	0.22
0.21	0.22
0.21	0.22
0.21	0.22
0.21	0.22
0.22	0.22
0.22	0.22
0.22	0.22
0.22	0.22
0.22	0.22
0.22	0.22
0.23	0.22
0.23	0.22
0.23	0.22
0.23	0.22
0.23	0.22
0.24	0.22
0.24	0.22
0.24	0.22
0.24	0.22
0.25	0.22
0.26	0.22
0.26	0.22
0.23	0.18
0.23	0.18
0.23	0.17
0.23	0.17
0.23	0.17
0.23	0.17
0.23	0.17
0.23	0.17
0.23	0.16
0.23	0.16
0.23	0.16
0.23	0.16
0.23	0.16
0.23	0.15
0.23	0.15
0.23	0.15
0.23	0.15
0.23	0.15
0.23	0.15
0.23	0.15
0.23	0.14
0.23	0.14
0.23	0.14
0.23	0.14
0.23	0.14
0.23	0.14
0.23	0.14
0.23	0.13
0.23	0.13
0.23	0.13
0.23	0.13
0.23	0.13
0.23	0.13
0.23	0.13
0.23	0.12
0.23	0.12
0.23	0.12
0.23	0.12
0.23	0.12
0.23	0.12
0.23	0.12
0.24	0.12
0.24	0.11
0.24	0.11
0.24	0.11
0.23	0.11
0.23	0.11
0.23	0.11
0.24	0.11
0.24	0.10
0.24	0.10
0.24	0.10
0.24	0.10
0.24	0.10
0.24	0.10
0.24	0.10
0.24	0.10
0.24	0.09
0.24	0.09
0.24	0.09
0.24	0.09
0.24	0.09
0.24	0.09
0.24	0.09
0.24	0.09
0.24	0.08
0.24	0.08
0.24	0.08
0.24	0.08
0.24	0.08
0.24	0.08
0.24	0.08
0.24	0.08
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.07
0.24	0.06
0.24	0.06
0.24	0.06
0.24	0.06
0.24	0.06
0.24	0.06
0.24	0.06
0.24	0.06
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.05
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.04
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.03
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.02
0.24	0.01
0.24	0.01
0.24	0.01
0.24	0.01
0.24	0.01
0.24	0.01
0.24	0.01
0.24	0.01
0.24	0.00
0.24	0.00
0.24	0.00
0.24	0.00
0.24	0.00
0.24	-0.00
0.24	-0.00
0.24	-0.00
0.24	-0.00
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.01
0.24	-0.02
0.24	-0.02
0.24	-0.02
0.24	-0.02
0.24	-0.02
0.24	-0.02
0.24	-0.02
0.24	-0.02
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.03
0.24	-0.04
0.24	-0.04
0.24	-0.04
0.24	-0.04
0.24	-0.04
0.24	-0.04
0.24	-0.04
0.24	-0.04
0.24	-0.05
0.24	-0.05
0.24	-0.05
0.25	-0.05
0.24	-0.05
0.24	-0.05
0.24	-0.05
0.24	-0.05
0.24	-0.05
0.24	-0.06
0.24	-0.06
0.24	-0.06
0.24	-0.06
0.24	-0.06
0.24	-0.06
0.24	-0.06
0.24	-0.06
0.24	-0.07
0.24	-0.07
0.24	-0.07
0.24	-0.07
0.24	-0.07
0.24	-0.07
0.25	-0.07
0.24	-0.07
0.24	-0.08
0.24	-0.08
0.24	-0.08
0.24	-0.08
0.24	-0.08
0.24	-0.08
0.25	-0.08
0.24	-0.08
0.24	-0.09
0.24	-0.09
0.24	-0.09
0.24	-0.09
0.24	-0.09
0.25	-0.09
0.24	-0.09
0.24	-0.09
0.24	-0.10
0.24	-0.10
0.24	-0.10
0.25	-0.10
0.25	-0.10
0.25	-0.10
0.25	-0.10
0.25	-0.10
0.25	-0.11
0.25	-0.11
0.25	-0.11
0.25	-0.11
0.25	-0.11
0.25	-0.11
0.25	-0.11
0.25	-0.12
0.25	-0.12
0.25	-0.12
0.25	-0.12
0.25	-0.12
0.25	-0.12
0.25	-0.13
0.26	-0.13
1.45	-0.83
1.44	-0.83
1.44	-0.84
1.43	-0.85
1.44	-0.86
1.44	-0.87
1.44	-0.88
1.44	-0.89
1.44	-0.90
1.44	-0.90
1.44	-0.91
1.44	-0.92
1.44	-0.93
1.44	-0.94
1.45	-0.95
1.45	-0.96
1.45	-0.97
1.45	-0.98
1.45	-0.99
1.45	-1.00
1.45	-1.01
1.45	-1.02
1.45	-1.03
1.45	-1.04
1.45	-1.05
1.46	-1.06
1.46	-1.07
1.45	-1.10
1.44	-1.14
1.45	-1.16
1.43	-1.18
1.40	-1.18
1.36	-1.18
1.33	-1.19
1.32	-1.19
1.31	-1.20
1.30	-1.20
1.29	-1.20
1.27	-1.20
1.26	-1.20
1.25	-1.20
1.24	-1.20
1.23	-1.20
1.22	-1.20
1.21	-1.20
1.19	-1.20
1.18	-1.20
1.17	-1.21
1.16	-1.21
1.15	-1.21
1.14	-1.21
1.13	-1.21
1.12	-1.21
1.11	-1.21
1.10	-1.21
1.09	-1.21
1.08	-1.21
1.07	-1.21
1.06	-1.21
1.05	-1.21
1.04	-1.21
1.03	-1.21
1.02	-1.21
1.01	-1.21
1.00	-1.22
0.99	-1.22
0.98	-1.22
0.98	-1.22
0.96	-1.22
0.96	-1.22
0.95	-1.22
0.93	-1.22
0.93	-1.22
0.92	-1.22
0.91	-1.22
0.90	-1.22
0.88	-1.23
0.22	-0.35
0.22	-0.35
0.22	-0.35
0.21	-0.35
0.21	-0.35
0.21	-0.35
0.21	-0.35
0.21	-0.35
0.20	-0.35
0.20	-0.35
0.20	-0.35
0.20	-0.35
0.19	-0.35
0.19	-0.35
0.19	-0.35
0.19	-0.35
0.19	-0.35
0.18	-0.35
0.18	-0.35
0.18	-0.35
0.18	-0.35
0.17	-0.35
0.17	-0.35
0.17	-0.35
0.17	-0.35
0.17	-0.35
0.16	-0.35
0.16	-0.35
0.16	-0.35
0.16	-0.35
0.16	-0.35
0.15	-0.35
0.15	-0.35
0.15	-0.35
0.15	-0.35
0.15	-0.35
0.14	-0.35
0.14	-0.35
0.14	-0.35
0.14	-0.35
0.14	-0.35
0.13	-0.35
0.13	-0.35
0.13	-0.35
0.13	-0.35
0.13	-0.35
0.12	-0.35
0.12	-0.35
0.12	-0.35
0.12	-0.35
0.12	-0.35
0.12	-0.35
0.11	-0.35
0.11	-0.35
0.11	-0.35
0.11	-0.35
0.11	-0.35
0.10	-0.35
0.10	-0.35
0.10	-0.35
0.10	-0.35
0.10	-0.35
0.10	-0.35
0.09	-0.35
0.09	-0.35
0.09	-0.35
0.09	-0.35
0.09	-0.35
0.08	-0.35
0.08	-0.35
0.08	-0.35
0.08	-0.35
0.08	-0.35
0.08	-0.35
0.07	-0.35
0.07	-0.35
0.07	-0.35
0.07	-0.35
0.07	-0.35
0.07	-0.35
0.06	-0.35
0.06	-0.35
0.06	-0.35
0.06	-0.35
0.06	-0.35
0.06	-0.35
0.05	-0.35
0.05	-0.35
0.05	-0.35
0.05	-0.35
0.05	-0.35
0.05	-0.35
0.04	-0.35
0.04	-0.35
0.04	-0.35
0.04	-0.35
0.04	-0.35
0.04	-0.35
0.03	-0.35
0.03	-0.35
0.03	-0.35
0.03	-0.35
0.03	-0.35
0.03	-0.35
0.02	-0.35
0.02	-0.35
0.02	-0.35
0.02	-0.35
0.02	-0.35
0.02	-0.35
0.01	-0.35
0.01	-0.35
0.01	-0.35
0.01	-0.35
0.01	-0.35
0.01	-0.35
0.00	-0.35
0.00	-0.35
0.00	-0.35
0.00	-0.35
-0.00	-0.35
-0.00	-0.35
-0.00	-0.35
-0.01	-0.35
-0.01	-0.35
-0.01	-0.35
-0.01	-0.35
-0.01	-0.35
-0.01	-0.35
-0.02	-0.35
-0.02	-0.35
-0.02	-0.35
-0.02	-0.35
-0.02	-0.35
-0.02	-0.35
-0.03	-0.35
-0.03	-0.35
-0.03	-0.35
-0.03	-0.35
-0.03	-0.35
-0.03	-0.35
-0.04	-0.35
-0.04	-0.35
-0.04	-0.35
-0.04	-0.35
-0.04	-0.35
-0.04	-0.35
-0.05	-0.35
-0.05	-0.35
-0.05	-0.35
-0.05	-0.35
-0.05	-0.35
-0.05	-0.35
-0.06	-0.35
-0.06	-0.35
-0.06	-0.35
-0.06	-0.35
-0.06	-0.35
-0.06	-0.35
-0.07	-0.35
-0.07	-0.35
-0.07	-0.35
-0.07	-0.35
-0.07	-0.35
-0.07	-0.35
-0.07	-0.35
-0.08	-0.35
-0.08	-0.35
-0.08	-0.35
-0.08	-0.35
-0.08	-0.35
-0.09	-0.35
-0.09	-0.35
-0.09	-0.35
-0.09	-0.35
-0.09	-0.35
-0.09	-0.35
-0.10	-0.35
-0.10	-0.35
-0.10	-0.35
-0.10	-0.35
-0.10	-0.35
-0.10	-0.35
-0.11	-0.35
-0.11	-0.35
-0.11	-0.35
-0.11	-0.35
-0.11	-0.35
-0.11	-0.35
-0.12	-0.35
-0.12	-0.35
-0.12	-0.35
-0.12	-0.35
-0.12	-0.35
-0.13	-0.35
-0.13	-0.35
-0.13	-0.35
-0.13	-0.35
-0.13	-0.35
-0.13	-0.35
-0.14	-0.35
-0.14	-0.35
-0.14	-0.35
-0.14	-0.35
-0.14	-0.35
-0.15	-0.35
-0.15	-0.35
-0.15	-0.35
-0.15	-0.35
-0.15	-0.35
-0.16	-0.35
-1.15	-2.35
-1.16	-2.33
-1.17	-2.33
-1.18	-2.33
-1.20	-2.33
-1.21	-2.34
-1.22	-2.33
-1.24	-2.33
-1.26	-2.34
-1.27	-2.34
-1.29	-2.35
-1.30	-2.34
-1.31	-2.34
-1.33	-2.35
-1.35	-2.35
-1.36	-2.35
-1.38	-2.35
-1.39	-2.35
-1.41	-2.35
-1.42	-2.35
-1.44	-2.36
-1.45	-2.35
-1.47	-2.35
-1.48	-2.36
-1.02	-1.57
-1.03	-1.57
-1.03	-1.55
-1.03	-1.54
-1.05	-1.55
-1.06	-1.55
-1.06	-1.54
-1.07	-1.54
-1.08	-1.53
-1.09	-1.53
-1.10	-1.53
-1.11	-1.52
-1.11	-1.52
-1.12	-1.51
-1.13	-1.51
-1.14	-1.51
-1.14	-1.50
-1.15	-1.50
-1.16	-1.49
-1.17	-1.49
-1.18	-1.49
-1.19	-1.48
-1.19	-1.48
-1.21	-1.46
-1.10	-1.30
-1.10	-1.30
-1.11	-1.30
-1.26	-1.44
-1.26	-1.43
-1.27	-1.42
-1.28	-1.41
-1.28	-1.40
-1.28	-1.39
-1.29	-1.39
-1.30	-1.38
-1.30	-1.37
-1.31	-1.36
-1.31	-1.36
-1.32	-1.35
-1.32	-1.34
-1.33	-1.33
-1.33	-1.33
-1.34	-1.32
-1.34	-1.31
-1.35	-1.31
-1.36	-1.30
-1.37	-1.28
-2.26	-2.07
-0.71	-0.61
-0.71	-0.61
-0.71	-0.60
-0.71	-0.59
-0.71	-0.58
-0.69	-0.56
-0.70	-0.56
-0.71	-0.56
-0.70	-0.55
-0.70	-0.54
-0.69	-0.53
-0.69	-0.53
-0.69	-0.52
-0.70	-0.52
-0.70	-0.52
-0.69	-0.51
-0.69	-0.50
-0.70	-0.51
-0.70	-0.50
-0.70	-0.49
-0.70	-0.49
-0.70	-0.48
-0.69	-0.47
-0.70	-0.48
-0.70	-0.47
-0.70	-0.46
-0.70	-0.46
-0.71	-0.46
-0.71	-0.45
-0.71	-0.45
-0.71	-0.45
-0.71	-0.44
-0.71	-0.43
-0.71	-0.43
-0.71	-0.43
-0.71	-0.42
-0.71	-0.42
-0.71	-0.41
-0.71	-0.41
-0.72	-0.41
-0.72	-0.41
-0.73	-0.40
-0.72	-0.40
-0.72	-0.39
-0.73	-0.39
-0.73	-0.39
-0.73	-0.38
-0.73	-0.38
-0.73	-0.38
-0.74	-0.37
-0.75	-0.37
-0.75	-0.37
-0.75	-0.37
-0.75	-0.37
-0.75	-0.36
-0.76	-0.36
-0.77	-0.36
-0.77	-0.36
-0.78	-0.36
-0.78	-0.35
-0.79	-0.34
-0.83	-0.35
-0.83	-0.35
-0.82	-0.34
-0.82	-0.33
-0.82	-0.33
-0.82	-0.33
-0.82	-0.32
-0.83	-0.32
-0.83	-0.32
-0.84	-0.31
-0.85	-0.31
-0.86	-0.31
-0.84	-0.29
-0.91	-0.31
-0.87	-0.29
-0.89	-0.29
-0.90	-0.28
-0.90	-0.28
-0.89	-0.27
-0.91	-0.27
-0.92	-0.27
-0.90	-0.26
-0.92	-0.26
-0.93	-0.26
-0.93	-0.25
-0.93	-0.25
-0.93	-0.24
-0.94	-0.24
-0.95	-0.24
-0.94	-0.23
-0.94	-0.23
-0.96	-0.23
-0.96	-0.22
-0.96	-0.22
-0.98	-0.22
-0.98	-0.21
-0.99	-0.21
-1.01	-0.21
-1.02	-0.21
-1.03	-0.21
-1.04	-0.20
-1.06	-0.20
-1.07	-0.19
-1.61	-0.28
-1.61	-0.27
-1.01	-0.14
-1.00	-0.13
-1.00	-0.13
-0.71	-0.08
-0.71	-0.07
-0.71	-0.07
-0.71	-0.07
-0.71	-0.06
-0.71	-0.06
-0.71	-0.06
-0.70	-0.05
-0.70	-0.05
-0.71	-0.05
-0.71	-0.04
-0.70	-0.04
-0.70	-0.04
-0.70	-0.03
-0.70	-0.03
-0.70	-0.03
-0.70	-0.02
-0.71	-0.02
-0.71	-0.02
-0.71	-0.01
-0.71	-0.01
-0.71	-0.01
-0.71	-0.00
-0.72	-0.00
